case_key,index_key,window_size,model_name,config_index,config_key,config_summary,config_json,run_stage,window_id,train_end_date,test_reference_date,test_target_date,is_tuning_window,reference_close,target_close,y_true,y_pred,actual_close,predicted_close,fit_seconds,status,error_message,error_points,error_pct,abs_error_pct
RUSSELL3000_w20,RUSSELL3000,20,XGBoost,23,6ed5493d5a698f10,learning_rate=0.08 max_depth=3 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",evaluation,843,2025-07-09,2025-07-10,2025-07-11,False,3574.419921875,3559.35009765625,3559.35009765625,3549.869873046875,3559.35009765625,3549.869873046875,0.0180263333022594,completed,,-9.480224609375,-0.2663470675620673,0.2663470675620673
RUSSELL3000_w20,RUSSELL3000,20,XGBoost,23,6ed5493d5a698f10,learning_rate=0.08 max_depth=3 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",evaluation,844,2025-07-10,2025-07-11,2025-07-14,False,3559.35009765625,3567.52001953125,3567.52001953125,3504.1787109375,3567.52001953125,3504.1787109375,0.0185263748280704,completed,,-63.34130859375,-1.775499737828315,1.775499737828315
RUSSELL3000_w20,RUSSELL3000,20,XGBoost,23,6ed5493d5a698f10,learning_rate=0.08 max_depth=3 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",evaluation,845,2025-07-11,2025-07-14,2025-07-15,False,3567.52001953125,3548.169921875,3548.169921875,3560.9482421875,3548.169921875,3560.9482421875,0.0180710419081151,completed,,12.7783203125,0.3601383415636252,0.3601383415636252
RUSSELL3000_w20,RUSSELL3000,20,XGBoost,23,6ed5493d5a698f10,learning_rate=0.08 max_depth=3 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",evaluation,846,2025-07-14,2025-07-15,2025-07-16,False,3548.169921875,3561.739990234375,3561.739990234375,3478.852294921875,3561.739990234375,3478.852294921875,0.0186246247030794,completed,,-82.8876953125,-2.3271686181406435,2.3271686181406435
RUSSELL3000_w20,RUSSELL3000,20,XGBoost,23,6ed5493d5a698f10,learning_rate=0.08 max_depth=3 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",evaluation,847,2025-07-15,2025-07-16,2025-07-17,False,3561.739990234375,3583.75,3583.75,3502.321044921875,3583.75,3502.321044921875,0.0178887909278273,completed,,-81.428955078125,-2.2721717496512035,2.2721717496512035
RUSSELL3000_w20,RUSSELL3000,20,XGBoost,23,6ed5493d5a698f10,learning_rate=0.08 max_depth=3 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",evaluation,848,2025-07-16,2025-07-17,2025-07-18,False,3583.75,3583.1201171875,3583.1201171875,3571.836669921875,3583.1201171875,3571.836669921875,0.0188993751071393,completed,,-11.283447265625,-0.3149056380080755,0.3149056380080755
RUSSELL3000_w20,RUSSELL3000,20,XGBoost,23,6ed5493d5a698f10,learning_rate=0.08 max_depth=3 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",evaluation,849,2025-07-17,2025-07-18,2025-07-21,False,3583.1201171875,3585.02001953125,3585.02001953125,3570.525634765625,3585.02001953125,3570.525634765625,0.0186433750204741,completed,,-14.494384765625,-0.4043041513480914,0.4043041513480914
RUSSELL3000_w20,RUSSELL3000,20,XGBoost,23,6ed5493d5a698f10,learning_rate=0.08 max_depth=3 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",evaluation,850,2025-07-18,2025-07-21,2025-07-22,False,3585.02001953125,3590.110107421875,3590.110107421875,3575.915771484375,3590.110107421875,3575.915771484375,0.0188470422290265,completed,,-14.1943359375,-0.3953732758267188,0.3953732758267188
RUSSELL3000_w20,RUSSELL3000,20,XGBoost,23,6ed5493d5a698f10,learning_rate=0.08 max_depth=3 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",evaluation,851,2025-07-21,2025-07-22,2025-07-23,False,3590.110107421875,3618.860107421875,3618.860107421875,3586.719970703125,3618.860107421875,3586.719970703125,0.0190175836905837,completed,,-32.14013671875,-0.888128741225288,0.888128741225288
RUSSELL3000_w20,RUSSELL3000,20,XGBoost,23,6ed5493d5a698f10,learning_rate=0.08 max_depth=3 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",evaluation,852,2025-07-22,2025-07-23,2025-07-24,False,3618.860107421875,3617.110107421875,3617.110107421875,3577.169677734375,3617.110107421875,3577.169677734375,0.0180900837294757,completed,,-39.9404296875,-1.104208290633648,1.104208290633648
