case_key,index_key,window_size,model_name,config_index,config_key,config_summary,config_json,run_stage,window_id,train_end_date,test_reference_date,test_target_date,is_tuning_window,reference_close,target_close,y_true,y_pred,actual_close,predicted_close,fit_seconds,status,error_message,error_points,error_pct,abs_error_pct
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,738,2025-01-22,2025-01-23,2025-01-24,False,44565.0703125,44424.25,44424.25,44553.42342700803,44424.25,44553.42342700803,0.0134530421346426,completed,,129.17342700802692,0.2907723304457068,0.2907723304457068
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,739,2025-01-23,2025-01-24,2025-01-27,False,44424.25,44713.578125,44713.578125,44615.8169141616,44713.578125,44615.8169141616,0.0126516660675406,completed,,-97.76121083839826,-0.2186387556931807,0.2186387556931807
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,740,2025-01-24,2025-01-27,2025-01-28,False,44713.578125,44850.3515625,44850.3515625,44594.981039162565,44850.3515625,44594.981039162565,0.0122472499497234,completed,,-255.3705233374349,-0.5693835487143732,0.5693835487143732
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,741,2025-01-27,2025-01-28,2025-01-29,False,44850.3515625,44713.51953125,44713.51953125,44839.34393507934,44713.51953125,44839.34393507934,0.0125266248360276,completed,,125.82440382934146,0.2814012521233171,0.2814012521233171
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,742,2025-01-28,2025-01-29,2025-01-30,False,44713.51953125,44882.12890625,44882.12890625,44492.33225489163,44882.12890625,44492.33225489163,0.0122346254065632,completed,,-389.79665135836694,-0.8684896658368769,0.8684896658368769
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,743,2025-01-29,2025-01-30,2025-01-31,False,44882.12890625,44544.66015625,44544.66015625,44844.820581996166,44544.66015625,44844.820581996166,0.0122333327308297,completed,,300.16042574616586,0.6738415439545131,0.6738415439545131
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,744,2025-01-30,2025-01-31,2025-02-03,False,44544.66015625,44421.91015625,44421.91015625,44722.84407016183,44421.91015625,44722.84407016183,0.0124290832318365,completed,,300.93391391183104,0.6774447853622764,0.6774447853622764
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,745,2025-01-31,2025-02-03,2025-02-04,False,44421.91015625,44556.0390625,44556.0390625,44424.620186181695,44556.0390625,44424.620186181695,0.0121377077884972,completed,,-131.41887631830468,-0.2949518832541639,0.2949518832541639
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,746,2025-02-03,2025-02-04,2025-02-05,False,44556.0390625,44873.28125,44873.28125,44560.30372766859,44873.28125,44560.30372766859,0.0142804998904466,completed,,-312.97752233140636,-0.6974696603703487,0.6974696603703487
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,747,2025-02-04,2025-02-05,2025-02-06,False,44873.28125,44747.62890625,44747.62890625,44549.55715582049,44747.62890625,44549.55715582049,0.0123134576715528,completed,,-198.07175042950985,-0.4426418902429146,0.4426418902429146
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,748,2025-02-05,2025-02-06,2025-02-07,False,44747.62890625,44303.3984375,44303.3984375,44889.534024300585,44303.3984375,44889.534024300585,0.0124860419891774,completed,,586.1355868005849,1.3230036689565974,1.3230036689565974
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,749,2025-02-06,2025-02-07,2025-02-10,False,44303.3984375,44470.41015625,44470.41015625,44625.05750616647,44470.41015625,44625.05750616647,0.0120059577748179,completed,,154.64734991647128,0.3477533698769736,0.3477533698769736
DOWJONES_w10,DOWJONES,10,GradientBoosting,25,e8499da06c5ad0f3,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",evaluation,750,2025-02-07,2025-02-10,2025-02-11,False,44470.41015625,44593.6484375,44593.6484375,44397.62810640221,44593.6484375,44397.62810640221,0.0122910835780203,completed,,-196.02033109779583,-0.4395700687566014,0.4395700687566014
